Project ID,Project Name,Project Type,Location,Start Date,End Date,Project Status,Priority,Task ID,Task Name,Task Status,Assigned To,Hours Spent,Budget,Actual Cost,Progress,Duplicate Task ID(within project),tokens,w2v_0,w2v_1,w2v_2,w2v_3,w2v_4,w2v_5,w2v_6,w2v_7,w2v_8,w2v_9,w2v_10,w2v_11,w2v_12,w2v_13,w2v_14,w2v_15,w2v_16,w2v_17,w2v_18,w2v_19,w2v_20,w2v_21,w2v_22,w2v_23,w2v_24,w2v_25,w2v_26,w2v_27,w2v_28,w2v_29,w2v_30,w2v_31,w2v_32,w2v_33,w2v_34,w2v_35,w2v_36,w2v_37,w2v_38,w2v_39,w2v_40,w2v_41,w2v_42,w2v_43,w2v_44,w2v_45,w2v_46,w2v_47,w2v_48,w2v_49,w2v_50,w2v_51,w2v_52,w2v_53,w2v_54,w2v_55,w2v_56,w2v_57,w2v_58,w2v_59,w2v_60,w2v_61,w2v_62,w2v_63,w2v_64,w2v_65,w2v_66,w2v_67,w2v_68,w2v_69,w2v_70,w2v_71,w2v_72,w2v_73,w2v_74,w2v_75,w2v_76,w2v_77,w2v_78,w2v_79,w2v_80,w2v_81,w2v_82,w2v_83,w2v_84,w2v_85,w2v_86,w2v_87,w2v_88,w2v_89,w2v_90,w2v_91,w2v_92,w2v_93,w2v_94,w2v_95,w2v_96,w2v_97,w2v_98,w2v_99
P081,Office Building Renovation Project 081,Renovation,North Carolina,31-05-2024 00:00,03-07-2024 00:00,On Track,High,T003,Task 003 of Office Building Renovation Project 081,Completed,Ivy,5,6163,5756,1.0,False,"['Task', '003', 'of', 'Office', 'Building', 'Renovation', 'Project', '081']",-0.0008883447,0.0057711937,0.0064192233,0.014899228,0.0011765236,-0.023806766,0.030125866,0.05629351,-0.03042343,-0.038338408,-0.0012923079,-0.032108247,0.0047612595,0.026776137,0.0068051275,0.00024123145,0.0273629,0.004816234,-0.013457779,-0.060552984,0.017251886,0.0038371095,0.023242384,-0.018278258,0.005022288,0.006316807,-0.014140099,0.013357517,-0.021566158,0.012151174,0.030573998,-0.012982976,0.0098985545,-0.047160152,-0.014318434,0.019371158,0.019882519,-0.0037782136,-0.0156118935,-0.00928129,0.008769422,-0.015444056,-0.017387556,0.012614932,0.024727646,-0.017379232,-0.019630771,-0.011441759,0.015904833,0.013205628,0.009957142,-0.01520283,-0.010288134,-0.00839519,-0.010591521,-0.000982899,0.008978716,-0.0071980883,-0.01311579,0.008456496,-0.0031642532,-0.014669174,0.034176685,0.0109141795,-0.025521684,0.0445028,0.008292774,0.026961036,-0.033650707,0.020919932,-0.00059753115,0.028601794,0.022443933,0.00035618152,0.02694088,0.004451164,0.01921384,0.013754839,-0.010461859,-0.007534854,-0.03108642,-0.0060758893,-0.009790447,0.025393544,-0.012033532,-0.016037524,0.029272081,0.0033840672,0.015567679,0.009813759,0.019871527,0.014545463,0.017160326,-0.005247961,0.04530171,0.007486236,0.016249549,-0.005918734,0.015604754,0.008458171
P082,Apartment Complex Development Project 082,Other,Ohio,01-07-2024 00:00,12-03-2025 00:00,On Track,Medium,T001,Task 001 of Apartment Complex Development Project 082,In Progress,Ivy,4,7524,0,0.47,False,"['Task', '001', 'of', 'Apartment', 'Complex', 'Development', 'Project', '082']",-0.0022089693,0.009002056,0.0036788322,0.014527028,0.00089310465,-0.02619552,0.032910015,0.05572284,-0.030519377,-0.038046505,-0.0017736367,-0.03372267,0.0057729604,0.02684725,0.008831785,-0.0023098006,0.028825946,0.002880908,-0.0147934845,-0.05928895,0.017955132,0.005445355,0.019834617,-0.022038387,0.0048838416,0.0040833117,-0.015310143,0.008771446,-0.019330734,0.009986166,0.03496142,-0.015885845,0.006504034,-0.04789136,-0.017348709,0.023283934,0.018255884,-0.0015637724,-0.011088413,-0.0128471395,0.009895784,-0.015389643,-0.012694216,0.011502786,0.022619657,-0.015415547,-0.021654073,-0.011656618,0.017291168,0.013547214,0.010504331,-0.017887617,-0.010725925,-0.006461089,-0.009266247,0.0042135916,0.014351839,-0.0051316363,-0.013863768,0.0058098184,-0.0017045914,-0.013129056,0.034701187,0.008238015,-0.021985032,0.04592478,0.0070731584,0.025939833,-0.032057274,0.016796203,0.0009979325,0.024775602,0.024137089,0.0021634984,0.028312434,0.0045015584,0.016250934,0.020560594,-0.011905569,-0.007586798,-0.032217383,-0.005676891,-0.0086455885,0.022697432,-0.0076049743,-0.015135868,0.028301118,0.0016218012,0.015850091,0.007340081,0.023073327,0.016234413,0.01601292,-0.0061477665,0.046762712,0.009311392,0.013184011,-0.0057928395,0.015187551,0.00888004
P082,Apartment Complex Development Project 082,Other,Florida,01-07-2024 00:00,25-09-2024 00:00,On Track,Medium,T002,Task 002 of Apartment Complex Development Project 082,Completed,Grace,10,2202,1878,1.0,False,"['Task', '002', 'of', 'Apartment', 'Complex', 'Development', 'Project', '082']",-0.0021945627,0.009988029,0.0038553989,0.015820073,0.0026521247,-0.026991865,0.033264253,0.05718793,-0.029505506,-0.03886679,2.0691397e-05,-0.033480473,0.007238912,0.027826197,0.010353787,-0.0015292105,0.03116854,0.002942806,-0.01577619,-0.059353583,0.01966526,0.0053829895,0.02037876,-0.022129724,0.004673319,0.0049490626,-0.015161996,0.010738014,-0.019655518,0.009332575,0.03499185,-0.015491957,0.006357949,-0.04798967,-0.017194832,0.023533044,0.019116094,-0.002994767,-0.013239766,-0.011368193,0.009320557,-0.01415737,-0.011296862,0.011575706,0.024068447,-0.0149700735,-0.021584664,-0.013102135,0.017268145,0.013725075,0.010904642,-0.017106213,-0.013134041,-0.008857004,-0.009053164,0.003906718,0.013570089,-0.003143129,-0.012542717,0.0063308314,-0.0027290334,-0.012643918,0.035223387,0.009322042,-0.022398796,0.045680184,0.0070049353,0.027143475,-0.032033626,0.01714125,0.0014152989,0.024042102,0.023431644,0.0026681996,0.028639302,0.0028920327,0.017106304,0.021354679,-0.012844191,-0.007920794,-0.034367643,-0.0042125448,-0.009004604,0.024722327,-0.007931969,-0.014672507,0.030579843,0.0011439268,0.016077973,0.0059611076,0.02135689,0.015286447,0.017291468,-0.006167681,0.047672004,0.008754953,0.014407465,-0.00575818,0.0147429975,0.009199166
P082,Apartment Complex Development Project 082,Other,Pennsylvania,01-07-2024 00:00,17-03-2025 00:00,On Track,High,T003,Task 003 of Apartment Complex Development Project 082,In Progress,Ivy,21,6835,0,0.58,False,"['Task', '003', 'of', 'Apartment', 'Complex', 'Development', 'Project', '082']",-0.002019048,0.009009122,0.0029855121,0.015838914,0.0025362559,-0.025887275,0.033203665,0.056785256,-0.03088716,-0.037194952,-0.0019285541,-0.033560935,0.0057212114,0.028947346,0.008669151,-0.0017534404,0.029751167,0.0043540555,-0.014083863,-0.060996108,0.019595806,0.00463277,0.020222412,-0.02222498,0.0055322456,0.0047869016,-0.015921894,0.010931573,-0.02101474,0.009406168,0.035859216,-0.014795106,0.007413983,-0.0490223,-0.016635986,0.021743761,0.017640823,-0.0018409552,-0.012177406,-0.012498497,0.0091293985,-0.015682392,-0.013344464,0.013062915,0.02396856,-0.016245946,-0.021611959,-0.0127943065,0.018321257,0.013201832,0.01090147,-0.016655277,-0.010699545,-0.00821326,-0.008399915,0.0030381933,0.012144243,-0.0054308088,-0.013369421,0.006091359,-0.0021546904,-0.014074387,0.03467272,0.009602157,-0.023381488,0.046439227,0.00836995,0.027345404,-0.032410696,0.019527348,-1.8562423e-05,0.025331471,0.023262976,0.0017972294,0.029379115,0.00434017,0.01746954,0.021646526,-0.011221687,-0.009457963,-0.03482916,-0.0058967187,-0.009198729,0.02413552,-0.008589164,-0.015363733,0.030593067,0.0008073407,0.0152252,0.0065627033,0.022761418,0.014869255,0.018074187,-0.006330014,0.046945073,0.00776901,0.014431877,-0.0042661093,0.015222668,0.010320783
P083,Commercial Center Construction Project 083,Construction,Michigan,20-03-2024 00:00,05-06-2024 00:00,Behind,Medium,T001,Task 001 of Commercial Center Construction Project 083,Completed,Alice,24,8645,8633,1.0,False,"['Task', '001', 'of', 'Commercial', 'Center', 'Construction', 'Project', '083']",-0.0049602054,0.0079800915,0.004594123,0.01612747,-0.00027461333,-0.025502207,0.02926144,0.055423766,-0.031413697,-0.03435478,-0.0017843173,-0.03320699,0.002737257,0.025840772,0.006552003,0.0013431951,0.023573672,0.0023326138,-0.017248003,-0.05898839,0.015771186,0.008948928,0.022923194,-0.019290244,0.005304351,0.0063576475,-0.0138159655,0.00998119,-0.020762492,0.00822873,0.03285313,-0.017352233,0.008833094,-0.044971164,-0.016352434,0.022792451,0.02234713,-0.0030542354,-0.014441726,-0.010544929,0.009180436,-0.017672775,-0.016597824,0.01121076,0.025886286,-0.0119027905,-0.02155764,-0.010465893,0.014227958,0.012716879,0.008393197,-0.017779134,-0.008977455,-0.005082781,-0.010833117,0.0014316051,0.015088629,-0.0072041512,-0.014430508,0.006105842,-0.0010637965,-0.014753692,0.033760525,0.00869962,-0.020838479,0.044419795,0.0068592513,0.028248653,-0.032845166,0.019882951,-0.0009818022,0.027150923,0.025452115,0.0023780174,0.026292438,0.0026423708,0.013814943,0.015620299,-0.009543929,-0.0084309,-0.0294806,-0.00861375,-0.008830383,0.02318319,-0.010121346,-0.014591873,0.024895662,0.0001621701,0.014256549,0.010404585,0.020605197,0.017490167,0.01642163,-0.0076025096,0.046044555,0.012389374,0.013279863,-0.0063660983,0.013785616,0.009257198
P083,Commercial Center Construction Project 083,Construction,New York,20-03-2024 00:00,25-05-2024 00:00,Behind,High,T002,Task 002 of Commercial Center Construction Project 083,Completed,Charlie,19,9360,9196,1.0,False,"['Task', '002', 'of', 'Commercial', 'Center', 'Construction', 'Project', '083']",-0.004945799,0.008966064,0.0047706896,0.017420514,0.0014844069,-0.02629855,0.029615678,0.056888856,-0.030399827,-0.03517506,1.0010903e-05,-0.032964796,0.0042032087,0.026819719,0.008074004,0.0021237852,0.025916265,0.0023945118,-0.018230708,-0.059053022,0.017481312,0.008886561,0.023467336,-0.019381583,0.0050938283,0.0072233984,-0.013667818,0.0119477585,-0.021087278,0.007575139,0.03288356,-0.016958343,0.008687008,-0.045069475,-0.016198557,0.023041561,0.02320734,-0.0044852295,-0.016593078,-0.00906598,0.008605207,-0.016440503,-0.015200469,0.011283679,0.027335078,-0.011457317,-0.02148823,-0.011911411,0.014204937,0.01289474,0.008793508,-0.016997728,-0.011385571,-0.0074786963,-0.010620034,0.0011247317,0.014306879,-0.0052156434,-0.013109457,0.006626855,-0.0020882385,-0.014268553,0.034282725,0.009783647,-0.021252243,0.044175196,0.0067910273,0.029452298,-0.032821525,0.020227998,-0.00056443585,0.026417425,0.02474667,0.0028827186,0.026619306,0.0010328455,0.014670312,0.016414385,-0.0104825515,-0.008764896,-0.031630863,-0.007149404,-0.009189399,0.025208082,-0.010448341,-0.01412851,0.027174389,-0.00031570427,0.014484431,0.009025611,0.018888762,0.016542202,0.017700175,-0.007622424,0.046953842,0.011832935,0.014503317,-0.006331439,0.013341062,0.009576323
P083,Commercial Center Construction Project 083,Construction,Georgia,20-03-2024 00:00,15-06-2024 00:00,Behind,High,T003,Task 003 of Commercial Center Construction Project 083,In Progress,Charlie,28,2183,0,0.37,False,"['Task', '003', 'of', 'Commercial', 'Center', 'Construction', 'Project', '083']",-0.004770284,0.007987157,0.0039008027,0.017439354,0.0013685378,-0.025193961,0.029555088,0.056486182,-0.03178148,-0.033503227,-0.0019392348,-0.03304526,0.0026855082,0.027940867,0.0063893683,0.0018995553,0.024498893,0.0038057608,-0.016538382,-0.060695548,0.017411858,0.008136342,0.02331099,-0.019476838,0.0059527555,0.0070612375,-0.014427718,0.012141317,-0.0224465,0.007648732,0.033750918,-0.016261492,0.009743042,-0.046102103,-0.015639711,0.021252278,0.02173207,-0.0033314184,-0.01553072,-0.010196285,0.00841405,-0.017965525,-0.017248072,0.012770887,0.027235191,-0.012733189,-0.021515526,-0.011603582,0.015258049,0.012371497,0.008790337,-0.016546793,-0.008951075,-0.0068349526,-0.009966786,0.0002562069,0.012881033,-0.0075033237,-0.01393616,0.0063873827,-0.0015138955,-0.015699022,0.033732057,0.010063763,-0.022234933,0.044934243,0.008156043,0.029654227,-0.03319859,0.022614097,-0.001998297,0.027706793,0.024578001,0.0020117485,0.027359119,0.0024809823,0.015033549,0.01670623,-0.008860048,-0.010302065,-0.032092374,-0.008833579,-0.009383524,0.024621278,-0.011105536,-0.0148197375,0.027187614,-0.0006522903,0.013631658,0.009627207,0.02029329,0.01612501,0.018482896,-0.0077847573,0.04622691,0.010846991,0.014527729,-0.004839368,0.013820732,0.01069794
P084,Highway Reconstruction Project 084,Other,Georgia,09-06-2024 00:00,08-05-2025 00:00,On Hold,Low,T001,Task 001 of Highway Reconstruction Project 084,Pending,Charlie,17,1713,0,0.54,False,"['Task', '001', 'of', 'Highway', 'Reconstruction', 'Project', '084']",-0.0033788069,0.010897719,0.0031216275,0.014137893,0.00018991782,-0.028004413,0.028381767,0.05465395,-0.031117635,-0.037246656,-0.0011686673,-0.034308165,0.0011783142,0.024966555,0.009326699,0.0010574514,0.03081524,0.0030418544,-0.016137386,-0.06089261,0.017418388,0.0053177318,0.025190538,-0.01815698,0.0055404715,0.0068905177,-0.013878994,0.010480354,-0.020342756,0.01100359,0.03403219,-0.015490405,0.00956624,-0.05029935,-0.01607081,0.018338572,0.023017302,-0.0013128918,-0.013281803,-0.007643626,0.009245914,-0.018409457,-0.015677514,0.009283599,0.025422703,-0.014880097,-0.02142498,-0.011800011,0.017165247,0.013679042,0.010029988,-0.015934184,-0.011325208,-0.0055176006,-0.012138367,-0.0008159992,0.016339311,-0.007720525,-0.014392243,0.008670295,-0.00057008397,-0.014615395,0.03538999,0.011138229,-0.021438494,0.04704508,0.0101630865,0.025165783,-0.033570252,0.019711535,-0.0018414307,0.023668583,0.024070084,0.0007601776,0.026348654,0.0045548053,0.016192984,0.018701812,-0.0084490115,-0.007155889,-0.03069597,-0.009643183,-0.005895388,0.0219159,-0.008177937,-0.014642125,0.027133545,0.0037978203,0.015547546,0.006759592,0.022467496,0.017253328,0.018992094,-0.0069191037,0.0469565,0.0068075014,0.014325126,-0.006272035,0.011088024,0.010443024
P084,Highway Reconstruction Project 084,Other,North Carolina,09-06-2024 00:00,19-04-2025 00:00,On Hold,Medium,T002,Task 002 of Highway Reconstruction Project 084,In Progress,Ivy,16,6400,0,0.91,False,"['Task', '002', 'of', 'Highway', 'Reconstruction', 'Project', '084']",-0.0033623422,0.012024545,0.0033234179,0.015615657,0.0022002265,-0.028914522,0.02878661,0.056328338,-0.029958928,-0.038184125,0.0008819933,-0.03403137,0.0028536876,0.02608535,0.01106613,0.0019495545,0.033492487,0.003112595,-0.017260479,-0.06096648,0.019372819,0.005246457,0.025812415,-0.018261364,0.005299874,0.007879947,-0.013709682,0.012727861,-0.020713938,0.01025663,0.034066968,-0.015040246,0.0093992865,-0.050411705,-0.015894951,0.018623268,0.024000403,-0.002948314,-0.01574049,-0.0059534004,0.008588512,-0.017001145,-0.0140805375,0.009366936,0.027078463,-0.014370983,-0.021345656,-0.013452031,0.017138936,0.013882312,0.010487487,-0.01504115,-0.01407734,-0.008255788,-0.011894844,-0.0011667117,0.015445882,-0.005447944,-0.01288247,0.009265738,-0.0017408748,-0.014060952,0.035986792,0.012377116,-0.021911368,0.04676554,0.010085115,0.026541378,-0.03354323,0.020105874,-0.0013644404,0.022830298,0.023263862,0.001336979,0.026722219,0.002715348,0.01717055,0.019609338,-0.009521723,-0.0075375987,-0.033153407,-0.007969644,-0.0063056913,0.024230065,-0.008551645,-0.014112568,0.029737804,0.003251678,0.015807983,0.005183622,0.020505857,0.01616994,0.020453291,-0.006941863,0.047995683,0.0061715716,0.01572336,-0.006232424,0.010579963,0.010807739
P084,Highway Reconstruction Project 084,Other,North Carolina,09-06-2024 00:00,25-03-2025 00:00,On Hold,High,T003,Task 003 of Highway Reconstruction Project 084,Pending,Eve,14,3319,0,0.2,False,"['Task', '003', 'of', 'Highway', 'Reconstruction', 'Project', '084']",-0.003161754,0.010905795,0.0023292617,0.01563719,0.0020678048,-0.027652133,0.028717365,0.05586814,-0.031537957,-0.036273453,-0.0013457158,-0.034123328,0.0011191728,0.027366664,0.009140832,0.0016932918,0.031872638,0.004725451,-0.015326389,-0.06284365,0.019293442,0.004389064,0.025633734,-0.018370228,0.006281505,0.0076946206,-0.014578139,0.012949072,-0.022267336,0.010340736,0.035058238,-0.014243844,0.010606183,-0.05159185,-0.01525627,0.016578374,0.022314375,-0.0016296721,-0.014526367,-0.0072451765,0.008370045,-0.018744027,-0.016420653,0.011066603,0.026964307,-0.015829122,-0.02137685,-0.013100226,0.018342493,0.01328432,0.010483862,-0.014525794,-0.011295059,-0.007520082,-0.011148272,-0.0021593117,0.013816343,-0.008062436,-0.013827274,0.008992055,-0.001084483,-0.015695771,0.035357453,0.012697249,-0.023034444,0.047633022,0.011645133,0.026772154,-0.033974163,0.022832843,-0.0030031388,0.024303863,0.023071097,0.0003415846,0.027567724,0.0043703616,0.017585676,0.019942876,-0.0076674325,-0.009294364,-0.03368085,-0.009894415,-0.006527549,0.02355943,-0.009302725,-0.014902541,0.02975292,0.0028670083,0.014833385,0.0058711604,0.02211103,0.015693149,0.02134783,-0.0071273865,0.047164906,0.0050447783,0.01575126,-0.0045272005,0.011128157,0.012089587
P085,Airport Expansion Project 085,Other,Virginia,03-08-2024 00:00,18-11-2024 00:00,Completed,Low,T001,Task 001 of Airport Expansion Project 085,Pending,Alice,17,8340,0,0.02,False,"['Task', '001', 'of', 'Airport', 'Expansion', 'Project', '085']",-0.0019801648,0.00813836,0.0032851659,0.015644703,-0.0005433795,-0.027754128,0.028674064,0.05682658,-0.029940639,-0.03675569,0.0009457438,-0.032781128,0.0035831628,0.024370367,0.0076672435,-0.00024671195,0.026636792,-0.00021544824,-0.01452013,-0.058786567,0.0148455845,0.004643799,0.022497596,-0.021556096,0.0048090825,0.0025794809,-0.016319655,0.012921644,-0.019602692,0.008783872,0.035327137,-0.016498027,0.009390635,-0.04438017,-0.017045502,0.021254418,0.022414027,-0.0024079974,-0.012716216,-0.010353553,0.009046348,-0.015821295,-0.016764997,0.010276058,0.024428064,-0.012798153,-0.01739334,-0.007809644,0.015275361,0.015789498,0.010686247,-0.017518524,-0.010033175,-0.004833653,-0.010818603,-0.00039441837,0.015316626,-0.007436249,-0.015638975,0.0055904123,-0.000516177,-0.012669535,0.035765316,0.007351143,-0.022517968,0.044357676,0.008966701,0.024147468,-0.033091284,0.019351205,-0.0015998157,0.02635937,0.022802234,0.0018208282,0.025776267,0.0021200203,0.015063436,0.016453374,-0.010621807,-0.007668442,-0.02903427,-0.005530084,-0.010578365,0.02467995,-0.007484201,-0.017482806,0.024297029,0.0011941774,0.017324435,0.011312225,0.019969333,0.015737994,0.016768528,-0.0047385874,0.050665915,0.007391254,0.010042743,-0.0076663415,0.013296063,0.0068024704
P085,Airport Expansion Project 085,Other,Illinois,03-08-2024 00:00,25-09-2024 00:00,Completed,High,T002,Task 002 of Airport Expansion Project 085,Completed,David,15,4749,4572,1.0,False,"['Task', '002', 'of', 'Airport', 'Expansion', 'Project', '085']",-0.0019637002,0.009265186,0.0034869562,0.017122468,0.0014669293,-0.028664235,0.029078906,0.058500968,-0.028781932,-0.03769315,0.0029964044,-0.03250433,0.0052585364,0.025489163,0.009406674,0.000645391,0.029314045,-0.00014470764,-0.015643222,-0.058860432,0.016800014,0.004572524,0.023119474,-0.021660483,0.004568485,0.0035689105,-0.016150344,0.015169151,-0.019973874,0.008036912,0.035361916,-0.016047869,0.009223682,-0.044492524,-0.016869644,0.021539116,0.023397127,-0.0040434194,-0.015174903,-0.008663327,0.008388946,-0.014412982,-0.01516802,0.010359396,0.026083823,-0.01228904,-0.017314013,-0.009461665,0.015249051,0.015992766,0.011143744,-0.01662549,-0.012785308,-0.0075718416,-0.01057508,-0.00074513076,0.014423197,-0.0051636687,-0.014129204,0.0061858557,-0.0016869679,-0.012115092,0.036362115,0.0085900305,-0.022990841,0.044078138,0.008888732,0.025523061,-0.03306426,0.019745545,-0.0011228254,0.025521085,0.02199601,0.0023976297,0.02614983,0.00028056253,0.016041001,0.0173609,-0.011694518,-0.008050151,-0.031491708,-0.003856545,-0.010988669,0.026994115,-0.007857909,-0.01695325,0.026901286,0.00064803526,0.017584872,0.009736255,0.018007694,0.014654605,0.018229727,-0.0047613466,0.0517051,0.0067553236,0.0114409765,-0.0076267305,0.012788002,0.007167185
P085,Airport Expansion Project 085,Other,New Jersey,03-08-2024 00:00,19-11-2024 00:00,Completed,High,T003,Task 003 of Airport Expansion Project 085,Pending,Alice,24,6222,0,0.51,False,"['Task', '003', 'of', 'Airport', 'Expansion', 'Project', '085']",-0.0017631119,0.008146437,0.0024928004,0.017144,0.0013345077,-0.027401848,0.02900966,0.058040768,-0.030360963,-0.035782486,0.0007686953,-0.03259629,0.0035240215,0.026770474,0.0074813752,0.00038912825,0.027694192,0.0014681483,-0.013709134,-0.060737606,0.016720638,0.0037151303,0.02294079,-0.021769347,0.005550116,0.0033835836,-0.0170188,0.015390362,-0.021527272,0.008121019,0.036353182,-0.015251467,0.010430577,-0.045672674,-0.016230961,0.01949422,0.0217111,-0.0027247777,-0.01396078,-0.0099551035,0.008170479,-0.016155865,-0.017508136,0.012059063,0.025969667,-0.01374718,-0.017345212,-0.00910986,0.016452607,0.015394775,0.01114012,-0.016110133,-0.0100030275,-0.0068361345,-0.009828509,-0.0017377307,0.012793659,-0.0077781603,-0.015074007,0.005912173,-0.0010305757,-0.013749913,0.03573278,0.008910163,-0.024113921,0.044945616,0.010448747,0.025753837,-0.033495195,0.022472514,-0.0027615242,0.02699465,0.021803247,0.0014022352,0.026995331,0.0019355763,0.016456129,0.017694438,-0.009840228,-0.009806916,-0.03201915,-0.0057813157,-0.011210526,0.026323479,-0.0086089885,-0.017743224,0.0269164,0.0002633655,0.016610274,0.010423793,0.019612867,0.014177814,0.019124266,-0.0049468703,0.050874323,0.0056285323,0.011468875,-0.0059215063,0.013336197,0.008449033
P086,Shopping Mall Renovation Project 086,Renovation,Pennsylvania,29-01-2024 00:00,10-12-2024 00:00,Completed,High,T001,Task 001 of Shopping Mall Renovation Project 086,In Progress,Eve,35,9246,0,0.54,False,"['Task', '001', 'of', 'Shopping', 'Mall', 'Renovation', 'Project', '086']",-0.0021379825,0.0060773036,0.004675266,0.015397586,-0.00093521865,-0.023427587,0.027527383,0.05148847,-0.027981581,-0.035745345,0.00012195294,-0.03284678,0.006027023,0.026528196,0.007029926,0.00011768448,0.029256385,0.00062799244,-0.01462075,-0.057222776,0.01681086,0.005991521,0.023981052,-0.020294249,0.006340431,0.0056716003,-0.013360408,0.012048004,-0.021554455,0.012856432,0.033326443,-0.013316009,0.008815732,-0.047685273,-0.01793988,0.021713164,0.019954232,-0.003593961,-0.01362122,-0.009501868,0.008900852,-0.01647419,-0.013818293,0.00929266,0.026094534,-0.012942777,-0.021169715,-0.010434417,0.016256975,0.0131194405,0.007533547,-0.015109508,-0.008107207,-0.0061083883,-0.012956029,0.002913143,0.011126952,-0.0041191177,-0.014711483,0.0066834036,0.002645231,-0.01461842,0.030721676,0.0101649435,-0.019886522,0.041687366,0.004280071,0.02498316,-0.029780865,0.01854361,0.00062965235,0.024850221,0.023420168,0.0015765864,0.025043778,0.0025720696,0.0153135285,0.014672994,-0.010098513,-0.0048444,-0.026894994,-0.009547327,-0.00988149,0.023174195,-0.010655728,-0.015030866,0.026259305,0.0014544176,0.016182,0.009993514,0.020675948,0.014516616,0.012585944,-0.0075741466,0.044412434,0.007784544,0.011960408,-0.009038911,0.012684702,0.0068435976
P086,Shopping Mall Renovation Project 086,Renovation,Pennsylvania,29-01-2024 00:00,25-09-2024 00:00,Completed,High,T002,Task 002 of Shopping Mall Renovation Project 086,Completed,Eve,6,7327,7120,1.0,False,"['Task', '002', 'of', 'Shopping', 'Mall', 'Renovation', 'Project', '086']",-0.002123576,0.007063276,0.0048518325,0.016690629,0.00082380156,-0.024223931,0.02788162,0.05295356,-0.026967712,-0.036565624,0.0019162812,-0.032604583,0.007492975,0.027507143,0.008551928,0.0008982745,0.031598978,0.00068989047,-0.015603457,-0.05728741,0.018520987,0.0059291553,0.024525193,-0.020385588,0.0061299084,0.0065373513,-0.013212261,0.014014572,-0.021879239,0.012202841,0.03335687,-0.012922119,0.008669646,-0.047783583,-0.017786006,0.021962274,0.020814443,-0.0050249556,-0.015772574,-0.00802292,0.008325624,-0.015241917,-0.012420938,0.009365579,0.027543323,-0.012497302,-0.021100305,-0.011879935,0.016233955,0.013297302,0.007933858,-0.0143281035,-0.010515323,-0.008504303,-0.012742946,0.0026062694,0.010345202,-0.0021306104,-0.013390432,0.007204416,0.0016207891,-0.014133282,0.031243877,0.011248971,-0.020300286,0.041442767,0.004211847,0.026186801,-0.02975722,0.018888658,0.0010470188,0.024116721,0.022714723,0.0020812876,0.025370646,0.0009625443,0.016168898,0.015467078,-0.0110371355,-0.0051783957,-0.029045252,-0.00808298,-0.010240505,0.02519909,-0.010982723,-0.014567504,0.02853803,0.0009765429,0.016409881,0.00861454,0.018959513,0.013568651,0.013864492,-0.007594061,0.04532172,0.007228105,0.013183862,-0.009004252,0.012240148,0.0071627228
P086,Shopping Mall Renovation Project 086,Renovation,Virginia,29-01-2024 00:00,17-10-2024 00:00,Completed,High,T003,Task 003 of Shopping Mall Renovation Project 086,Pending,Alice,19,6331,0,0.25,False,"['Task', '003', 'of', 'Shopping', 'Mall', 'Renovation', 'Project', '086']",-0.0019480612,0.0060843695,0.0039819456,0.01670947,0.0007079327,-0.023119342,0.027821032,0.052550893,-0.028349364,-0.034893796,-3.296454e-05,-0.032685045,0.0059752744,0.028628292,0.0068672914,0.0006740447,0.030181605,0.0021011396,-0.013911129,-0.058929935,0.018451532,0.005178936,0.024368847,-0.020480843,0.006988835,0.0063751903,-0.01397216,0.014208132,-0.023238461,0.012276434,0.034224235,-0.0122252675,0.0097256815,-0.04881621,-0.017227158,0.020172993,0.019339172,-0.003871144,-0.014710214,-0.009153225,0.008134467,-0.01676694,-0.01446854,0.010852788,0.027443437,-0.013773175,-0.0211276,-0.011572106,0.017287066,0.012774059,0.007930687,-0.013877167,-0.008080827,-0.00786056,-0.012089696,0.0017377443,0.0089193545,-0.00441829,-0.0142171355,0.0069649443,0.002195132,-0.015563751,0.030693207,0.011529087,-0.021282978,0.042201813,0.0055768616,0.02638873,-0.030134289,0.021274755,-0.00038684253,0.02540609,0.022546053,0.0012103175,0.02611046,0.0024106812,0.016532134,0.015758924,-0.009414632,-0.006715565,-0.029506765,-0.009767154,-0.01043463,0.024612283,-0.011639918,-0.01525873,0.028551254,0.00063995685,0.015557109,0.009216135,0.02036404,0.013151459,0.014647212,-0.0077563934,0.04459479,0.006242161,0.013208274,-0.0075121815,0.012719818,0.00828434
